OID,Join_Count,TARGET_FID,osm_id,name,Lat,Lon,Population
-1,1,45,1074054120,Kayna,-0.609305600000000,29.172638899999999,11.242319999999999
-1,1,46,1074054126,Mbwavinwa,-0.570694400000000,29.005694399999999,11.242319999999999
-1,1,47,1074054137,Musange,-0.696805600000000,29.155416700000000,11.242319999999999
-1,1,48,1074054140,Kanyatsi,-0.542916700000000,29.045138900000001,11.242319999999999
-1,1,49,1074054154,Kibanda,-0.621250000000000,29.143750000000001,11.242319999999999
-1,1,50,1074054155,Mulinde,-0.706250000000000,29.055138899999999,11.242319999999999
-1,1,51,1074054163,Luofu,-0.616805600000000,29.112916700000000,11.242319999999999
-1,1,52,1074054168,Lulinde,-0.753194400000000,29.060416700000001,11.242319999999999
-1,1,53,1074054177,Kasiki,-0.588194400000000,29.069027800000001,11.242319999999999
-1,1,54,1074054179,Bwasinge,-0.519861100000000,29.149583300000000,11.242319999999999
-1,1,55,1074054190,Bukomerwa,-0.524861100000000,29.115972200000002,11.242319999999999
-1,1,56,1074054195,Kilambo,-0.734027800000000,29.178750000000001,15.942869999999999
-1,1,57,1074054199,Burangiza,-0.724027800000000,29.172083300000001,15.942869999999999
-1,1,58,1074054207,Bulotwa,-0.586527800000000,29.175694400000001,11.242319999999999
-1,1,59,1074099842,Matalimbo,-0.185972200000000,28.503750000000000,11.242319999999999
-1,1,60,1074118223,Itunduliro,-0.030694400000000,29.388750000000002,2.671790000000000
-1,1,61,1074118232,Karuruma,0.028750000000000,29.522916700000000,2.671790000000000
-1,1,62,1074118274,Vulera,-0.105416700000000,29.389583300000002,11.242319999999999
-1,1,63,1074118280,Kyondo,-0.079861100000000,29.452916699999999,2.671790000000000
-1,1,64,1074118301,Kyatenga,-0.032361100000000,29.377361100000002,2.671790000000000
-1,1,65,1074118324,Lukanga,-0.056527800000000,29.303194399999999,11.242319999999999
-1,1,66,1074118331,Mumole,-0.068750000000000,29.396805600000000,11.242319999999999
-1,1,67,1074118373,Kyondo,0.004861100000000,29.402083300000001,2.671790000000000
-1,1,68,1074118388,Age,-0.164305600000000,29.491250000000001,11.242319999999999
-1,1,69,1074118414,Musalala,-0.088750000000000,29.541250000000002,2.671790000000000
-1,1,70,1074118432,Vulimiro,-0.032361100000000,29.385972200000001,2.671790000000000
-1,1,71,1074118440,Kyangendi,-0.000972200000000,29.517638900000001,2.671790000000000
-1,1,72,1074118453,Kibwe,-0.087916700000000,29.377361100000002,11.242319999999999
-1,1,73,1074118469,Kiwanza,-0.047083300000000,29.515416699999999,2.671790000000000
-1,1,74,1074118502,Ngangatiro,-0.043194400000000,29.455138900000001,2.671790000000000
-1,1,75,1074118512,Lunyasenge,-0.295972200000000,29.294305600000001,11.242319999999999
-1,1,76,1074118544,Mwalika,-0.084027800000000,29.516249999999999,2.671790000000000
-1,1,77,1074118553,Mukoku,-0.029027800000000,29.384305600000001,2.671790000000000
-1,1,78,1074118586,Vuserio,-0.098194400000000,29.384305600000001,11.242319999999999
-1,1,79,1074118601,Kamole,-0.098750000000000,29.383194400000001,11.242319999999999
-1,1,80,1074118636,Loutu,-0.116250000000000,29.317638899999999,11.242319999999999
-1,1,81,1074118643,Matenga,-0.038750000000000,29.460972200000000,2.671790000000000
-1,1,82,1074118684,Kivuwe,0.000694400000000,29.510972200000001,2.671790000000000
-1,1,83,1074118715,Lukanga,-0.149027800000000,29.352638899999999,11.242319999999999
-1,1,84,1074118724,Bwalyana,-0.100138900000000,29.390138900000000,11.242319999999999
-1,1,85,1074118741,Bulambo,-0.207638900000000,29.403749999999999,11.242319999999999
-1,1,86,1074118754,Kaseya,-0.026805600000000,29.325694400000000,11.242319999999999
-1,1,87,1074118765,Ndalihya,-0.088750000000000,29.541250000000002,2.671790000000000
-1,1,88,1074118811,Kaliro Mangina,-0.113750000000000,29.393750000000001,11.242319999999999
-1,1,89,1074118815,Museya,-0.076805600000000,29.525138900000002,2.671790000000000
-1,1,90,1074118842,Luhotu,-0.014027800000000,29.347361100000001,11.242319999999999
-1,1,91,1074118851,Kyasenda,-0.050972200000000,29.504861099999999,2.671790000000000
-1,1,92,1074118858,Mavono,-0.070138900000000,29.396805600000000,11.242319999999999
-1,1,93,1074118898,Vurondo,-0.040972200000000,29.516527799999999,2.671790000000000
-1,1,94,1074125673,Kaseghe,-0.489861100000000,29.175972200000000,11.242319999999999
-1,1,95,1074174157,Mambia,0.326527800000000,29.104861100000001,11.242319999999999
-1,1,96,1074174196,Maboya,0.102083300000000,29.176527799999999,11.242319999999999
-1,1,97,1074174204,Kalengehya,0.140972200000000,29.651527800000000,2.671790000000000
-1,1,98,1074174240,Butuhe,0.212083300000000,29.272083299999998,2.671790000000000
-1,1,99,1074174261,Kamusonge,0.183750000000000,29.331805599999999,6.291940000000000
-1,1,100,1074174306,Mabingi Centre,0.366527800000000,29.275416700000001,2.671790000000000
-1,1,101,1074174350,Karongo,0.196527800000000,29.188749999999999,2.671790000000000
-1,1,102,1074174408,Kanyihunga Mambira,0.265972200000000,29.407361099999999,2.671790000000000
-1,1,103,1074174447,Lose,0.383194400000000,29.047638899999999,11.242319999999999
-1,1,104,1074174483,Makusa,0.282638900000000,29.230416699999999,2.671790000000000
-1,1,105,1074174522,Lughatika,0.234861100000000,29.219583300000000,2.671790000000000
-1,1,106,1074174554,Kalundu,0.300416700000000,29.117083300000001,2.671790000000000
-1,1,107,1074174587,Ndalihya,0.035694400000000,29.440138900000001,2.671790000000000
-1,1,108,1074174633,Katambi,0.148750000000000,29.198472200000001,11.242319999999999
-1,1,109,1074174657,Ngazi,0.417083300000000,29.158194399999999,2.671790000000000
-1,1,110,1074174685,Makungwe,0.133194400000000,29.486249999999998,2.671790000000000
-1,1,111,1074174694,Ngango,0.199027800000000,29.175972200000000,2.671790000000000
-1,1,112,1074174725,Kikyo,0.158472200000000,29.299305600000000,6.291940000000000
-1,1,113,1074174756,Malio,0.267083300000000,29.399861099999999,2.671790000000000
-1,1,114,1074174789,Musenge,0.258472200000000,29.127361100000002,11.242319999999999
-1,1,115,1074174851,Makumo,0.295972200000000,29.120138900000001,2.671790000000000
-1,1,116,1074174868,Lumba,0.339305600000000,29.044027799999999,11.242319999999999
-1,1,117,1074174932,Visiki,0.395416700000000,29.221805600000000,2.671790000000000
-1,1,118,1074174962,Kasaka,0.166805600000000,29.647638900000000,2.671790000000000
-1,1,119,1074174991,Vusamba,0.024027800000000,29.165416700000002,11.242319999999999
-1,1,120,1074175005,Pombi,0.338472200000000,29.091805600000001,11.242319999999999
-1,1,121,1074175032,Kinihya,0.090416700000000,29.430694400000000,2.671790000000000
-1,1,122,1074175095,Misevere Ya Katumba,0.229861100000000,29.239305600000002,2.671790000000000
-1,1,123,1074175097,Misevere,0.239027800000000,29.244305600000001,2.671790000000000
-1,1,124,1074175159,Musasa,-0.081250000000000,29.132916699999999,11.242319999999999
-1,1,125,1074175176,Manzeku,0.233472200000000,29.059861099999999,11.242319999999999
-1,1,126,1074175207,Ngubi,0.293750000000000,29.130416700000001,2.671790000000000
-1,1,127,1074175237,Vwikya,0.197916700000000,29.512083300000000,2.671790000000000
-1,1,128,1074175273,Malende,0.123194400000000,29.239583300000000,6.291940000000000
-1,1,129,1074175283,Itendi,0.254583300000000,29.032916700000001,11.242319999999999
-1,1,130,1074175319,Lubro,0.146250000000000,29.247916700000001,6.291940000000000
-1,1,131,1074175346,Mukondo,0.150138900000000,29.309027799999999,6.291940000000000
-1,1,132,1074175352,Vusegheseghe,0.161250000000000,29.306527800000001,6.291940000000000
-1,1,133,1074175381,Kivungha,0.082083300000000,29.147916700000000,11.242319999999999
-1,1,134,1074175397,Mundiba,0.306805600000000,29.307361100000001,2.671790000000000
-1,1,135,1074175414,Kisitu,0.159583300000000,29.318472199999999,6.291940000000000
-1,1,136,1074175432,Kisesa,0.196527800000000,29.209027800000001,2.671790000000000
-1,1,137,1074175472,Kalengere,0.147083300000000,29.322361099999998,6.291940000000000
-1,1,138,1074175521,Ndiba,0.299583300000000,29.219583300000000,2.671790000000000
-1,1,139,1074175586,Mashua,0.357361100000000,29.184027799999999,2.671790000000000
-1,1,140,1074175594,Vunzuli,0.257638900000000,29.126805600000001,11.242319999999999
-1,1,141,1074175654,Mihanga,0.267916700000000,29.100694399999998,11.242319999999999
-1,1,142,1074175675,Ngongi,0.067638900000000,29.112638900000000,11.242319999999999
-1,1,143,1074175708,Bulambo,0.204027800000000,29.417916699999999,2.671790000000000
-1,1,144,1074175732,Kivombo,0.204583300000000,29.472916699999999,2.671790000000000
-1,1,145,1074175777,Ngundi,0.308472200000000,29.212916700000001,2.671790000000000
-1,1,146,1074175818,Leproserie,0.087916700000000,29.323194399999998,6.291940000000000
-1,1,147,1074175851,Vuvo,0.197638900000000,29.120138900000001,11.242319999999999
-1,1,148,1074175909,Kamirihi,0.290972200000000,29.096250000000001,2.671790000000000
-1,1,149,1074175954,Vunyondo,0.316805600000000,29.305416699999999,2.671790000000000
-1,1,150,1074176024,Vukoka,0.289027800000000,29.209027800000001,2.671790000000000
-1,1,151,1074176064,Mutitiro,0.243194400000000,29.248194399999999,2.671790000000000
-1,1,152,1074176094,Kitamyaka,0.200694400000000,29.509305600000001,2.671790000000000
-1,1,153,1074176160,Vuyinga,0.060416700000000,29.051250000000000,11.242319999999999
-1,1,154,1074176191,Kalenguko,0.261250000000000,29.012916700000002,11.242319999999999
-1,1,155,1074176233,Mbungwe,0.066527800000000,29.460416700000000,2.671790000000000
-1,1,156,1074176240,Vingyo,0.217361100000000,29.049861100000001,11.242319999999999
-1,1,157,1074176263,Tako,0.099583300000000,29.425138900000000,2.671790000000000
-1,1,158,1074176291,Kaniyi,0.273750000000000,29.131250000000001,11.242319999999999
-1,1,159,1074176320,Migheri,0.211527800000000,29.174583299999998,2.671790000000000
-1,1,160,1074176381,Bwalengire,-0.051527800000000,29.160972200000000,11.242319999999999
-1,1,161,1074176389,Tutu,0.364583300000000,29.284861100000001,2.671790000000000
-1,1,162,1074176418,Luvika,0.227083300000000,29.081250000000001,11.242319999999999
-1,1,163,1074176483,Buma Malepe,0.305972200000000,29.219861099999999,2.671790000000000
-1,1,164,1074176516,Lukomo,0.065694400000000,29.435694399999999,2.671790000000000
-1,1,165,1074176520,Lukono,0.303750000000000,29.465972200000000,2.671790000000000
-1,1,166,1074176550,Mabambi,0.074305600000000,29.124305600000000,11.242319999999999
-1,1,167,1074176558,Kitolu Mbilinga,0.350694400000000,29.219583300000000,2.671790000000000
-1,1,168,1074176604,Kitongote,0.116250000000000,29.640694400000001,2.671790000000000
-1,1,169,1074176610,Kitowa,0.202916700000000,29.188472200000000,2.671790000000000
-1,1,170,1074176645,Kitulu,0.249583300000000,29.050972200000000,11.242319999999999
-1,1,171,1074176664,Maghombi,0.308750000000000,29.239027799999999,2.671790000000000
-1,1,172,1074176731,Mabami,-0.072638900000000,29.114861099999999,11.242319999999999
-1,1,173,1074176734,Kikyo,-0.052638900000000,29.176527799999999,11.242319999999999
-1,1,174,1074176751,Manzabya,0.255138900000000,29.134861099999998,11.242319999999999
-1,1,175,1074176773,Mambombo Masangi,0.399861100000000,29.203749999999999,2.671790000000000
-1,1,176,1074176828,Beme,0.169305600000000,29.172916699999998,11.242319999999999
-1,1,177,1074176840,Runzai,0.416250000000000,29.171805599999999,2.671790000000000
-1,1,178,1074176859,Kiragho,0.169305600000000,29.172916699999998,11.242319999999999
-1,1,179,1074176881,Mambango,0.488194400000000,29.413194399999998,50.143110000000000
-1,1,180,1074176912,Kalundu,0.072916700000000,29.080972200000001,11.242319999999999
-1,1,181,1074176922,Vulima,0.265416700000000,29.114583300000000,11.242319999999999
-1,1,182,1074176944,Kivombo,0.060694400000000,29.465972200000000,2.671790000000000
-1,1,183,1074176951,Kivetia,0.203194400000000,29.310138899999998,2.671790000000000
-1,1,184,1074176973,Vuhira,0.163194400000000,29.327361100000001,6.291940000000000
-1,1,185,1074176996,Kasese,0.366250000000000,29.285694400000001,2.671790000000000
-1,1,186,1074177021,Kanyatsi-Irangi,0.284305600000000,29.272083299999998,2.671790000000000
-1,1,187,1074177071,Vurondo Centre,0.256527800000000,29.165138899999999,2.671790000000000
-1,1,188,1074177096,Mukohwa,0.247083300000000,29.156527799999999,2.671790000000000
-1,1,189,1074177135,Bitumbi,0.065416700000000,29.094027799999999,11.242319999999999
-1,1,190,1074177147,Vupereghe,0.257083300000000,29.061805600000000,11.242319999999999
-1,1,191,1074177160,Buyiga,0.041527800000000,29.064583299999999,11.242319999999999
-1,1,192,1074177170,Bulengera,0.145416700000000,29.332638899999999,6.291940000000000
-1,1,193,1074177180,Magheria,0.035138900000000,29.455416700000001,2.671790000000000
-1,1,194,1074177200,Vusumba,0.286527800000000,29.299027800000001,2.671790000000000
-1,1,195,1074177218,Musalala,0.052361100000000,29.441527799999999,2.671790000000000
-1,1,196,1074177228,Misugho Centre,0.195694400000000,29.169861099999999,2.671790000000000
-1,1,197,1074177271,Mambena,0.423750000000000,29.216249999999999,2.671790000000000
-1,1,198,1074177300,Mambasa,0.274583300000000,29.065416700000000,11.242319999999999
-1,1,199,1074177347,Kaseghe,0.326805600000000,29.282361099999999,2.671790000000000
-1,1,200,1074177402,Vukembe,0.289861100000000,29.235416699999998,2.671790000000000
-1,1,201,1074177443,Mukoku,0.168472200000000,29.648194400000001,2.671790000000000
-1,1,202,1074177488,Ndavakwa,0.124861100000000,29.201250000000002,11.242319999999999
-1,1,203,1074177509,Vulambayiri,0.373750000000000,29.261527800000000,2.671790000000000
-1,1,204,1074177541,Muhangi,0.034027800000000,29.095416700000001,11.242319999999999
-1,1,205,1074177580,Mwiri,0.146250000000000,29.326250000000002,6.291940000000000
-1,1,206,1074177586,Masiki Kalonge,0.205416700000000,29.260972200000001,6.291940000000000
-1,1,207,1074177612,Kitongote,0.054027800000000,29.460694400000001,2.671790000000000
-1,1,208,1074177654,Kanimba,0.297083300000000,29.208472199999999,2.671790000000000
-1,1,209,1074177691,Karongo,0.190694400000000,29.167083300000002,2.671790000000000
-1,1,210,1074177756,Maboya,0.289027800000000,29.340694400000000,2.671790000000000
-1,1,211,1074177781,Mangimu,0.255138900000000,29.024027799999999,11.242319999999999
-1,1,212,1074177793,Mapata,0.442638900000000,29.273194400000001,2.671790000000000
-1,1,213,1074177854,Kyavisogho,0.322361100000000,29.247916700000001,2.671790000000000
-1,1,214,1074177876,Katwikira,0.152361100000000,29.313472200000000,6.291940000000000
-1,1,215,1074177904,Vuhesi,0.023194400000000,29.065416700000000,11.242319999999999
-1,1,216,1074177919,Mambengi,0.324583300000000,29.298194400000000,2.671790000000000
-1,1,217,1074177951,Kivisire,0.165416700000000,29.301805600000002,6.291940000000000
-1,1,218,1074177957,Nzalihwa,0.200138900000000,29.080416700000001,11.242319999999999
-1,1,219,1074177994,Kiabisale,0.231805600000000,29.435138899999998,2.671790000000000
-1,1,220,1074178020,Kivinduliro,0.361250000000000,29.286805600000001,2.671790000000000
-1,1,221,1074178066,Miriki,-0.078472200000000,29.134027799999998,11.242319999999999
-1,1,222,1074178071,Kyondo,-0.050416700000000,29.166527800000001,11.242319999999999
-1,1,223,1074178092,Mabuku,0.321527800000000,29.300138900000000,2.671790000000000
-1,1,224,1074178125,Lubana,0.227638900000000,29.102361100000000,11.242319999999999
-1,1,225,1074178158,Ngere,0.332638900000000,29.092638900000001,11.242319999999999
-1,1,226,1074178188,Kivugha,0.094583300000000,29.163750000000000,11.242319999999999
-1,1,227,1074178213,Kivandya,0.056805600000000,29.462916700000001,2.671790000000000
-1,1,228,1074178220,Kyalamahendi,0.200138900000000,29.083194400000000,11.242319999999999
-1,1,229,1074178256,Vuhima,0.096250000000000,28.980138900000000,11.242319999999999
-1,1,230,1074178279,Mbata,0.229027800000000,29.122361099999999,11.242319999999999
-1,1,231,1074178310,Musingiri,0.122638900000000,29.224305600000001,6.291940000000000
-1,1,232,1074178321,Magherya,0.042916700000000,29.531250000000000,2.671790000000000
-1,1,233,1074178343,Misugho,0.203750000000000,29.181527800000001,2.671790000000000
-1,1,234,1074178385,Bukoka,0.361527800000000,29.083749999999998,11.242319999999999
-1,1,235,1074178417,Kivira,0.284027800000000,29.222916699999999,2.671790000000000
-1,1,236,1074178488,Katimbya,-0.099305600000000,29.094305599999998,11.242319999999999
-1,1,237,1074178489,Kipabashi,0.482916700000000,29.120138900000001,2.671790000000000
-1,1,238,1074178523,Mako,0.294027800000000,29.057638900000001,2.671790000000000
-1,1,239,1074178558,Wayene,0.154583300000000,29.326527800000001,6.291940000000000
-1,1,240,1074178591,Mbangi,0.080694400000000,29.138750000000002,11.242319999999999
-1,1,241,1074178626,Kenge Kitara,0.405972200000000,29.123194399999999,2.671790000000000
-1,1,242,1074178650,Butengwa,0.061805600000000,29.055416699999999,11.242319999999999
-1,1,243,1074178674,Chavisale,0.214305600000000,29.439027800000002,2.671790000000000
-1,1,244,1074178701,Mavono,0.172638900000000,29.325972199999999,6.291940000000000
-1,1,245,1074178734,Baswagha,0.019027800000000,29.158194399999999,11.242319999999999
-1,1,246,1074178738,Kavali,0.306805600000000,29.150138900000002,2.671790000000000
-1,1,247,1074178759,Makerere,0.151805600000000,29.300972200000000,6.291940000000000
-1,1,248,1074178765,Lukono,0.326527800000000,29.063194400000000,11.242319999999999
-1,1,249,1074178788,Kisunga,0.082916700000000,29.436250000000001,2.671790000000000
-1,1,250,1074178821,Masoya,0.294583300000000,29.109583300000001,2.671790000000000
-1,1,251,1074178850,Mikama,0.257083300000000,29.251527800000002,2.671790000000000
-1,1,252,1074178876,Vusinge,0.288194400000000,29.112361100000001,2.671790000000000
-1,1,253,1074178915,Mandelya,0.364583300000000,29.275972199999998,2.671790000000000
-1,1,254,1074178926,Kivandya,0.152916700000000,29.654583299999999,2.671790000000000
-1,1,255,1074303190,Mutwanga,0.341250000000000,29.747361099999999,2.671790000000000
-1,1,256,1074303196,Bulongo,0.325972200000000,29.692083300000000,2.671790000000000
-1,1,257,1074303200,Vuteke,0.282638900000000,29.683194400000001,2.671790000000000
-1,1,258,1074303211,Kihondo,0.192083300000000,29.729583300000002,2.671790000000000
-1,1,259,1074303217,Mwenda,0.410416700000000,29.770138899999999,2.671790000000000
-1,1,260,1074303230,Bahambu,0.323750000000000,29.745972200000001,2.671790000000000
-1,1,261,1074303234,Kyavitumbi,0.338194400000000,29.742638899999999,2.671790000000000
-1,1,262,1074303237,Kalivuli,0.283472200000000,29.695416699999999,2.671790000000000
-1,1,263,1074303246,Malambo,0.332083300000000,29.677638900000002,2.671790000000000
-1,1,264,1074303250,Kilia,0.356527800000000,29.629305599999999,2.671790000000000
-1,1,265,1156546114,Shemakongolo,-1.297916700000000,27.819861100000001,19.797529999999998
-1,1,266,1156546119,Filo,-1.628750000000000,28.201527800000001,19.797529999999998
-1,1,267,1156546121,Makote,-1.071527800000000,27.336250000000000,19.797529999999998
-1,1,268,1156546123,Lisala,-1.236250000000000,28.104027800000001,19.797529999999998
-1,1,269,1156546125,Balambankoko,-1.279583300000000,27.733750000000001,19.797529999999998
-1,1,270,1156546128,Ruvungi,-1.175694400000000,28.279583299999999,19.797529999999998
-1,1,271,1156546136,Otobora,-1.742916700000000,28.380416700000001,19.797529999999998
-1,1,272,1156546146,Kasuka,-1.197083300000000,28.345138899999998,19.797529999999998
-1,1,273,1156546154,Mafombi,-1.259305600000000,27.655138900000001,19.797529999999998
-1,1,274,1156546159,Molisho,-1.094583300000000,27.349583299999999,19.797529999999998
-1,1,275,1156546164,Mitusenge,-1.319027800000000,28.086805600000002,19.797529999999998
-1,1,276,1156546173,Mundindi,-1.119305600000000,27.371805599999998,19.797529999999998
-1,1,277,1156546179,Lekesa,-1.253750000000000,28.065694400000002,19.797529999999998
-1,1,278,1156546185,Nyamiala,-1.602916700000000,28.081250000000001,19.797529999999998
-1,1,279,1156546193,Utufalu,-1.190138900000000,27.498472199999998,19.797529999999998
-1,1,280,1156546205,Kibua,-1.234027800000000,28.416250000000002,19.797529999999998
-1,1,281,1156546215,Bucaguzi,-1.502638900000000,28.106249999999999,19.797529999999998
-1,1,282,1156546224,Mutakato I,-1.267916700000000,28.070972200000000,19.797529999999998
-1,1,283,1156546235,Mutiko,-1.623472200000000,28.210416700000000,19.797529999999998
-1,1,284,1156546244,Mubi,-1.295138900000000,27.856805600000001,19.797529999999998
-1,1,285,1156546251,Wenga,-1.363472200000000,28.094583300000000,19.797529999999998
-1,1,286,1156546257,Makaki,-1.594027800000000,28.077083300000002,19.797529999999998
-1,1,287,1156546269,Shabunda,-1.233472200000000,28.079305600000001,19.797529999999998
-1,1,288,1156546270,Tusoki,-1.679583300000000,28.159305600000000,19.797529999999998
-1,1,289,1156546289,Karumya,-1.524861100000000,28.139027800000001,19.797529999999998
-1,1,290,1156546295,Tutero,-1.230694400000000,28.065138900000001,19.797529999999998
-1,1,291,1156546296,Musenge,-1.615138900000000,28.264861100000001,19.797529999999998
-1,1,292,1156546307,Olema,-1.277916700000000,27.702361100000001,19.797529999999998
-1,1,293,1156546324,Muteke,-1.666250000000000,28.122638899999998,19.797529999999998
-1,1,294,1156546333,Mutongo,-1.348472200000000,28.092361100000002,19.797529999999998
-1,1,295,1156546338,Rekesha,-1.328750000000000,27.954305600000001,19.797529999999998
-1,1,296,1156546343,Majaliwa,-1.382361100000000,28.043749999999999,19.797529999999998
-1,1,297,1156546356,Nyamukaka,-1.393750000000000,28.056527800000001,19.797529999999998
-1,1,298,1156546370,Mutoyo,-1.330138900000000,27.966249999999999,19.797529999999998
-1,1,299,1156546381,Kampala,-1.475694400000000,28.099027800000002,19.797529999999998
-1,1,300,1156546383,Mutakato II,-1.288194400000000,28.069861100000001,19.797529999999998
-1,1,301,1156546386,Ndjingala,-1.278194400000000,27.772361100000001,19.797529999999998
-1,1,302,1156546390,Tendelukala,-1.288750000000000,28.070138900000000,19.797529999999998
-1,1,303,1156546391,Kanyama,-1.278750000000000,27.727361100000000,19.797529999999998
-1,1,304,1156546397,Mufuti,-1.680972200000000,28.352361100000000,19.797529999999998
-1,1,305,1156546403,Kembe,-1.172916700000000,28.268472200000001,19.797529999999998
-1,1,306,1156546413,Mayuwano,-1.277638900000000,27.791527800000001,19.797529999999998
-1,1,307,1156546420,Nkumbwa,-1.247361100000000,28.136527800000000,19.797529999999998
-1,1,308,1156546432,Nyandakala,-1.296250000000000,27.849027800000002,19.797529999999998
-1,1,309,1156546454,Likoka,-1.579583300000000,28.083749999999998,19.797529999999998
-1,1,310,1156546466,Eliba I & II,-1.298750000000000,27.827361100000001,19.797529999999998
-1,1,311,1156546486,Burumu,-1.204861100000000,28.359583300000001,19.797529999999998
-1,1,312,1156546505,Bunyampuli,-1.177638900000000,28.303472200000002,19.797529999999998
-1,1,313,1156546522,Katanga,-1.234583300000000,28.092638900000001,19.797529999999998
-1,1,314,1156546547,Logu,-1.267638900000000,27.687083300000001,19.797529999999998
-1,1,315,1156546643,Tenderukara,-1.283472200000000,28.067916700000001,19.797529999999998
-1,1,316,1156546649,Itebero,-1.676805600000000,28.131805600000000,19.797529999999998
-1,1,317,1156546678,Nyasi,-1.518472200000000,28.112638900000000,19.797529999999998
-1,1,318,1156546689,Botokolo,-1.034027800000000,27.308194400000001,19.797529999999998
-1,1,319,1156546715,Kasindi,-1.637361100000000,28.107083299999999,19.797529999999998
-1,1,320,1156546718,Boboro,-1.326250000000000,27.939583299999999,19.797529999999998
-1,1,321,1156546737,Katindo,-1.396805600000000,28.059861099999999,19.797529999999998
-1,1,322,1156546758,Bulambo,-1.494027800000000,28.103472199999999,19.797529999999998
-1,1,323,1156546764,Mubanda,-1.400972200000000,28.091805600000001,19.797529999999998
-1,1,324,1156546767,Savieme,-1.678194400000000,28.167638900000000,19.797529999999998
-1,1,325,1156546776,Densite,-1.280972200000000,27.763750000000002,19.797529999999998
-1,1,326,1156546790,Lukumbi,-1.086250000000000,27.344305599999998,19.797529999999998
-1,1,327,1156546802,Lukonda,-1.639305600000000,28.192916700000001,19.797529999999998
-1,1,328,1156546813,Birengeti,-1.384305600000000,28.093472200000001,19.797529999999998
